m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection
686,Senegal,Unknown,0114,Sorghum,2008,4.55,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2008,1.2889,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2008,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2008,3.6,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2008,2.16667,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2008,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2008,6.35412,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2008,0.381738,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2008,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2008,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2008,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2008,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2008,0.481093,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2008,0.201439,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2008,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2008,3.5,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2008,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2008,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2008,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2008,10.2477,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2007,6.42,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2007,2.45033,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2007,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2007,1.32,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2007,2.39382,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2007,1.65,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2007,4.0,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2007,4.40333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2007,0.480229,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2007,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2007,3.13714,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2007,1.25,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2007,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2007,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2007,4.55,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2007,1.29532,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2007,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2007,3.6,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2007,2.16667,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2007,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2007,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2007,0.346873,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2007,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2007,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2007,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2007,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2007,0.343296,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2007,0.198007,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2007,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2007,3.5,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2007,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2007,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2007,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2007,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2006,6.42,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2006,2.54634,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2006,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2006,1.32,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2006,2.38876,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2006,1.65,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2006,4.0,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2006,4.40333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2006,0.470369,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2006,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2006,3.13714,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2006,1.25,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2006,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2006,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2006,4.55,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2006,1.29712,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2006,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2006,3.6,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2006,2.16667,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2006,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2006,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2006,0.373712,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2006,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2006,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2006,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2006,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2006,0.492985,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2006,0.198007,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2006,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2006,3.5,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2006,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2006,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2006,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2006,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2005,6.42,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2005,2.47841,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2005,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2005,1.32,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2005,2.39416,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2005,1.65,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2005,4.0,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2005,4.40333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2005,0.492531,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2005,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2005,3.13714,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2005,1.25,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2005,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2005,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2005,4.55,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2005,1.28989,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2005,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2005,3.6,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2005,2.16667,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2005,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2005,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2005,0.373712,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2005,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2005,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2005,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2005,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2005,0.492985,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2005,0.198007,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2005,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2005,3.5,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2005,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2005,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2005,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2005,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2004,6.42,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2004,2.86519,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2004,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2004,1.32,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2004,2.39249,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2004,1.65,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2004,4.0,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2004,4.40333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2004,0.361342,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2004,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2004,3.13714,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2004,1.25,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2004,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2004,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2004,4.55,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2004,1.30763,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2004,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2004,3.6,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2004,2.16667,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2004,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2004,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2004,0.380967,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2004,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2004,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2004,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2004,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2004,0.393566,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2004,0.198007,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2004,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2004,3.5,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2004,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2004,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2004,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2004,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2003,6.42,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2003,2.86519,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2003,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2003,1.32,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2003,2.39249,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2003,1.65,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2003,4.0,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2003,4.40333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2003,0.361342,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2003,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2003,3.13714,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2003,1.25,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2003,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2003,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2003,4.55,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2003,1.30763,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2003,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2003,3.6,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2003,2.16667,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2003,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2003,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2003,0.380967,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2003,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2003,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2003,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2003,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2003,0.393566,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2003,0.198007,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2003,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2003,3.5,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2003,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2003,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2003,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2003,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2002,6.42,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2002,2.86519,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2002,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2002,1.32,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2002,2.39249,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2002,1.65,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0112,Maize (corn),2002,4.0,0.0,Drying,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2002,4.40333,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2002,0.361342,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2002,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2002,3.13714,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2002,1.25,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2002,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0113,Rice,2002,2.5,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2002,4.55,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2002,1.30763,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2002,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2002,3.6,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2002,2.16667,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0114,Sorghum,2002,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2002,3.5,0.0,"Drying, Harvesting",Harvest,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2002,0.380967,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2002,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2002,2.0,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2002,2.5,0.0,Transportation,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2002,1.0,0.0,Transportation,Transport,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,0118,Millet,2002,0.393566,0.0,Winnowing,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2002,0.198007,0.0,Storage,Farm,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2002,2.65,0.0,Storage,Storage,UNK,UNK,0.0,Modelled Estimates
686,Senegal,Unknown,01193,Fonio,2002,3.5,0.0,"Shelling, Threshing",Unknown,UNK,UNK,0.0,Modelled Estimates
